Semana,Id,Tipo,Consigna,Enunciado,Respuesta,También se acepta,Opciones,OK (sí/no),Corrección,Comentario
34,s:r13-04:e,translate,"Traducí al italiano (tu). Ojo: en cuatro oraciones 'lo que' es relativo (quello che / ciò che); en las demás, 'qué' es exclamativo o interrogativo.",¡Qué color horrible!,Che colore orribile!,Che colore orrendo! | Che brutto colore!,,,,
34,s:r13-04:f,translate,"Traducí al italiano (tu). Ojo: en cuatro oraciones 'lo que' es relativo (quello che / ciò che); en las demás, 'qué' es exclamativo o interrogativo.",¿Qué puedo hacer?,Che cosa posso fare?,Cosa posso fare? | Che posso fare?,,,,
34,s:r13-04:g,translate,"Traducí al italiano (tu). Ojo: en cuatro oraciones 'lo que' es relativo (quello che / ciò che); en las demás, 'qué' es exclamativo o interrogativo.",No sé qué hacer.,Non so cosa fare.,Non so che cosa fare. | Non so che fare.,,,,
34,s:r13-04b:a,translate,Cuestiones de familia. Traducí al italiano.,1905 es el año en que nació mi abuelo.,Il 1905 è l'anno in cui è nato mio nonno.,Il 1905 è l'anno in cui nacque mio nonno. | Il 1905 è l'anno in cui mio nonno è nato. | Il 1905 è l'anno nel quale è nato mio nonno.,,,,
34,s:r13-04b:b,translate,Cuestiones de familia. Traducí al italiano.,Los motivos por los que emigró no están claros.,I motivi per cui è emigrato non sono chiari.,I motivi per i quali è emigrato non sono chiari. | Le ragioni per cui è emigrato non sono chiare. | Le ragioni per le quali è emigrato non sono chiare. | Il motivo per cui è emigrato non è chiaro.,,,,
34,s:r13-04b:c,translate,Cuestiones de familia. Traducí al italiano.,La casa de Londres en la que vivía fue bombardeada durante la guerra. (è stata bombardata),La casa di Londra in cui abitava è stata bombardata durante la guerra.,La casa di Londra dove abitava è stata bombardata durante la guerra. | La casa di Londra in cui viveva è stata bombardata durante la guerra. | La casa di Londra nella quale abitava è stata bombardata durante la guerra. | La casa a Londra in cui abitava è stata bombardata durante la guerra. | La casa di Londra dove viveva è stata bombardata durante la guerra.,,,,
35,c1-pass-01,choice,Elegí la pasiva correcta de «Il direttore firma i contratti».,I contratti ___ dal direttore.,sono firmati,,sono firmati | vengono firmato | si firma,,,
35,c1-pass-02,choice,¿Cuál subraya el proceso y no el estado?,La porta ___ chiusa alle otto.,viene,,viene | è | sta,,,
35,c1-pass-03,choice,Elegí la forma que expresa obligación.,Questo modulo ___ compilato entro venerdì.,va,,va | viene | è stato,,,
35,c1-pass-04,cloze,Reescribí con el «si passivante».,In Italia si ___ (mangiare) molte verdure.,mangiano,,,,,
35,c1-pass-05,choice,Elegí la forma correcta (si impersonale).,"Quando si è stanchi, si ___ presto.",va a dormire,,va a dormire | vanno a dormire | si dorme,,,
35,c1-pass-06,translate,Traducí al italiano (pasiva refleja).,Aquí se venden libros usados.,Qui si vendono libri usati,Qua si vendono libri usati | Si vendono libri usati qui,,,,
35,rf2-35-01,choice,Elegí la forma correcta.,Il barone rampante ___ da Calvino nel 1957.,è stato scritto,,è stato scritto | ha stato scritto | è scritto stato,,,
35,rf2-35-02,choice,Elegí la forma que subraya el proceso.,Le lettere ___ ogni mattina alle nove.,vengono consegnate,,vengono consegnate | vengono consegnati | vanno consegnato,,,
35,rf2-35-03,cloze,"Completá con andare + participio (= hay que, debe).",Questo modulo ___ (firmare) entro domani.,va firmato,,,,,
35,rf2-35-04,choice,Elegí la forma correcta.,La chiesa ___ costruita nel Settecento.,è stata,,è stata | ha stata | è stato,,,
35,rf2-35-05,translate,Traducí al italiano.,La ventana fue rota por los chicos.,La finestra è stata rotta dai ragazzi,La finestra è stata rotta dai bambini | La finestra fu rotta dai ragazzi | La finestra è stata rotta dai bimbi,,,,
35,rf2-35-06,cloze,Completá con la pasiva de proceso (venire + participio).,I biglietti ___ (vendere) solo online.,vengono venduti,sono venduti,,,,
35,rf2-35-07,choice,Elegí la forma correcta.,Il ladro ___ arrestato ieri sera.,è stato,,è stato | è venuto | ha stato,,,
35,rf2-35-08,choice,Elegí la preposición del agente.,La Gioconda è stata dipinta ___ Leonardo.,da,,da | di | per,,,
35,rf2-35-09,cloze,Completá con andare + participio (= no deben).,Questi errori non ___ (ripetere).,vanno ripetuti,,,,,
35,rf2-35-10,translate,Traducí al italiano.,El museo es visitado por miles de turistas.,Il museo è visitato da migliaia di turisti,Il museo viene visitato da migliaia di turisti,,,,
35,rf2-35-11,choice,Elegí la versión pasiva de «Marco ha invitato Laura».,___,Laura è stata invitata da Marco,,Laura è stata invitata da Marco | Laura ha stato invitata da Marco | Laura è stato invitato da Marco,,,
35,rf2-35-12,choice,Elegí la forma correcta.,La riunione ___ rimandata a lunedì.,è stata,,è stata | ha stata | è stato,,,
35,s:r26-01:a,translate,Pasá las oraciones a la voz pasiva con el auxiliar essere.,Le macchine inquinano la città.,La città è inquinata dalle macchine.,,,,,
35,s:r26-01:b,translate,Pasá las oraciones a la voz pasiva con el auxiliar essere.,Troveranno il colpevole.,Il colpevole sarà trovato.,,,,,
35,s:r26-01:c,translate,Pasá las oraciones a la voz pasiva con el auxiliar essere.,A giugno gli insegnanti correggevano sempre gli esami.,A giugno gli esami erano sempre corretti dagli insegnanti.,Gli esami a giugno erano sempre corretti dagli insegnanti. | A giugno gli esami erano corretti sempre dagli insegnanti.,,,,
35,s:r26-01:d,translate,Pasá las oraciones a la voz pasiva con el auxiliar essere.,Credete che il pubblico accetterebbe un aumento dell'Iva?,Credete che un aumento dell'Iva sarebbe accettato dal pubblico?,Credete che un aumento dell'IVA sarebbe accettato dal pubblico?,,,,
35,s:r26-01:e,translate,Pasá las oraciones a la voz pasiva con el auxiliar essere.,Non è giusto che il governo critichi gli insegnanti.,Non è giusto che gli insegnanti siano criticati dal governo.,,,,,
35,s:r26-01:f,translate,Pasá las oraciones a la voz pasiva con el auxiliar essere.,Carlo non deve riparare la macchina.,La macchina non deve essere riparata da Carlo.,La macchina non dev'essere riparata da Carlo.,,,,
35,s:r26-02:a,translate,Traducí al italiano con la voz pasiva.,Quiso que le pagaran enseguida. (lit.: quiso ser pagado enseguida),Ha voluto essere pagato subito.,Ha voluto essere pagata subito. | Volle essere pagato subito.,,,,
35,s:r26-02:b,translate,Traducí al italiano con la voz pasiva.,Tendrían que haber sido más ayudados.,Avrebbero dovuto essere aiutati di più.,Avrebbero dovuto essere aiutate di più.,,,,
35,s:r26-02:c,translate,Traducí al italiano con la voz pasiva.,Según los bomberos la casa no podía ser salvada.,Secondo i vigili del fuoco la casa non poteva essere salvata.,"Secondo i pompieri la casa non poteva essere salvata. | Secondo i pompieri, la casa non poteva essere salvata.",,,,
35,s:r26-03:a,cloze,"Reemplazá essere por venire o rimanere, según corresponda.",Le finestre sono pulite ogni mese. → Le finestre ___ pulite ogni mese.,vengono,,,,,
35,s:r26-03:b,cloze,"Reemplazá essere por venire o rimanere, según corresponda.",I ragazzi erano spesso puniti. → I ragazzi ___ spesso puniti.,venivano,,,,,
35,s:r26-03:c,cloze,"Reemplazá essere por venire o rimanere, según corresponda.",La città è stata distrutta. → La città ___ distrutta.,è rimasta,,,,,
35,s:r26-03:d,cloze,"Reemplazá essere por venire o rimanere, según corresponda.",Noi tutti siamo stati stupiti dalle sue parole. → Noi tutti ___ stupiti dalle sue parole.,siamo rimasti,siamo rimaste,,,,
35,s:r26-04:a,cloze,La casa se viene abajo: decí qué hay que hacer usando andare + participio.,Il tetto ___ riparato. (tiene que ser),va,,,,,
35,s:r26-04:b,cloze,La casa se viene abajo: decí qué hay que hacer usando andare + participio.,La cucina ___ rinnovata. (debería ser),andrebbe,,,,,
35,s:r26-04:c,cloze,La casa se viene abajo: decí qué hay que hacer usando andare + participio.,I soffitti ___ rifatti. (tendrán que ser),andranno,,,,,
35,s:r26-04:d,cloze,La casa se viene abajo: decí qué hay que hacer usando andare + participio.,Le finestre ___ pulite. (tendrían que haber sido),andavano,,,,,
36,rf-35-01,choice,Elegí la forma correcta.,In questo negozio si ___ biciclette usate.,vendono,,vendono | vende | venduto,,,
36,rf-35-02,choice,Elegí la forma correcta.,In Argentina si ___ molta carne.,mangia,,mangia | mangiano | mangiamo,,,
36,rf-35-03,choice,Elegí la forma correcta.,Nelle giornate limpide da Torino si ___ le Alpi.,vedono,,vedono | vede | vedi,,,
36,rf-35-04,choice,Elegí la forma correcta.,In agosto si ___ al mare.,va,,va | vanno | andiamo,,,
36,rf-35-05,choice,Elegí la forma correcta.,"Quando si è ___, tutto sembra facile.",felici,,felici | felice | felicità,,,
36,rf-35-06,cloze,Completá con el presente (si passivante).,A Bologna si ___ (fare) dei tortellini buonissimi.,fanno,,,,,
36,rf-35-07,cloze,Completá con el presente.,Nei locali pubblici non si ___ (potere) fumare.,può,,,,,
36,rf-35-08,cloze,Completá con el presente.,In Italia si ___ (usare) molto il treno.,usa,,,,,
36,rf-35-09,cloze,Completá con el presente.,Al Teatro Colón si ___ (ascoltare) le opere di Verdi e Puccini.,ascoltano,,,,,
36,rf-35-10,cloze,Completá con el passato prossimo.,"Ieri sera, in quella trattoria, si ___ (mangiare) benissimo.",è mangiato,,,,,
36,rf-35-11,cloze,Completá con el passato prossimo.,Alla festa si ___ (bere) troppi spritz.,sono bevuti,,,,,
36,rf-35-12,choice,Elegí la forma correcta.,Al carnevale di Venezia ci si ___ divertiti molto.,è,,è | sono | ha,,,
36,rf-35-13,choice,Elegí la forma correcta con si impersonal (uno se levanta).,In campagna ___ alza presto.,ci si,,ci si | si si | si,,,
36,rf-35-14,choice,Elegí la forma correcta (enfermos).,"Quando si è ___, si resta a casa.",malati,,malati | malato | malata,,,
36,rf-35-15,choice,Elegí la forma correcta.,Oggi in ufficio si ___ lavorato tutto il giorno.,è,,è | ha | sono,,,
36,rf-35-16,choice,¿Qué significa?,Si dice che il nuovo sindaco sia onesto.,Dicen que el nuevo intendente es honesto,,Dicen que el nuevo intendente es honesto | Él dice que es honesto | Se dijo honesto,,,
36,rf-35-17,choice,Elegí la forma correcta.,In Italia non si ___ il cappuccino dopo pranzo.,beve,,beve | bevono | bevi,,,
36,rf-35-18,cloze,Completá con el imperfetto.,Nel Medioevo i libri si ___ (scrivere) a mano.,scrivevano,,,,,
36,rf-35-19,cloze,Completá con el imperfetto.,Nel Rinascimento a Firenze si ___ (costruire) palazzi splendidi.,costruivano,,,,,
36,rf-35-20,choice,Elegí la forma correcta con si impersonal (uno lo toma).,"Il caffè? ___ beve al banco, in piedi.",Lo si,,Lo si | Si lo | Se lo,,,
36,rf-35-21,choice,Elegí la forma correcta.,Del cambiamento climatico ___ parla ogni giorno.,se ne,,se ne | si ne | ne si,,,
36,rf-35-22,translate,Traducí al italiano.,Acá se habla italiano.,Qui si parla italiano,Si parla italiano qui | Qui si parla l'italiano | Qua si parla italiano,,,,
36,rf-35-23,translate,Traducí al italiano.,En Argentina se cena tarde.,In Argentina si cena tardi,In Argentina si cena tardi la sera,,,,
36,rf-35-24,translate,Traducí al italiano.,Se alquilan departamentos.,Si affittano appartamenti,Affittasi appartamenti,,,,
36,rf-35-25,translate,Traducí al italiano.,"Cuando uno es joven, se enamora fácilmente.","Quando si è giovani, ci si innamora facilmente","Quando si è giovani ci si innamora facilmente | Quando si è giovani, ci si innamora con facilità | Quando si è giovani ci si innamora con facilità",,,,
36,s:r07-02i:a,cloze,¿Cómo me veo? Reescribí las oraciones cambiando el posesivo por un pronombre indirecto combinado con «si».,La tua calza si è bucata. → ___ è bucata la calza.,Ti si,,,,,
36,s:r07-02i:b,cloze,¿Cómo me veo? Reescribí las oraciones cambiando el posesivo por un pronombre indirecto combinado con «si».,La sua cravatta si è sporcata. (de él) → ___ è sporcata la cravatta.,Gli si,,,,,
36,s:r07-02i:c,cloze,¿Cómo me veo? Reescribí las oraciones cambiando el posesivo por un pronombre indirecto combinado con «si».,La sua giacca si è strappata. (de ella) → ___ è strappata la giacca.,Le si,,,,,
36,s:r07-02i:d,cloze,¿Cómo me veo? Reescribí las oraciones cambiando el posesivo por un pronombre indirecto combinado con «si».,Il mio bottone si è staccato. → ___ è staccato il bottone.,Mi si,,,,,
36,s:r07-03i:a,cloze,Completá la segunda oración reemplazando el lugar o la cosa por un pronombre combinado con «si».,Su questo materasso si dorme bene. ___ dorme benissimo!,Ci si,,,,,
36,s:r07-03i:b,cloze,Completá la segunda oración reemplazando el lugar o la cosa por un pronombre combinado con «si».,In Italia si sta bene. ___ sta benissimo!,Ci si,,,,,
36,s:r07-03i:c,cloze,Completá la segunda oración reemplazando el lugar o la cosa por un pronombre combinado con «si».,In questo compito non si capisce niente. Non ___ capisce assolutamente niente!,ci si,,,,,
36,s:r07-03i:d,cloze,Completá la segunda oración reemplazando el lugar o la cosa por un pronombre combinado con «si».,Si riuscirà a fare un bel lavoro. ___ riuscirà di sicuro.,Ci si,,,,,
36,s:r07-04h:a,cloze,Reescribí las oraciones reemplazando «uno» por la construcción impersonal adecuada.,Durante le vacanze uno si alza tardi. → Durante le vacanze ___ alza tardi.,ci si,,,,,
36,s:r07-04h:b,cloze,Reescribí las oraciones reemplazando «uno» por la construcción impersonal adecuada.,Uno si veste bene per andare a messa. → ___ veste bene per andare a messa.,Ci si,,,,,
36,s:r07-04h:c,cloze,Reescribí las oraciones reemplazando «uno» por la construcción impersonal adecuada.,D'estate uno si diverte in montagna. → D'estate ___ diverte in montagna.,ci si,,,,,
36,s:r07-04h:d,cloze,Reescribí las oraciones reemplazando «uno» por la construcción impersonal adecuada.,Uno si abitua al cibo inglese. → ___ abitua al cibo inglese.,Ci si,,,,,
36,s:r25-01c:a,cloze,"No sabés nada de computadoras: preguntá cómo se hace, con si + el verbo en la forma correcta.",Come si ___ il computer? (riavviare),riavvia,,,,,
36,s:r25-01c:b,cloze,"No sabés nada de computadoras: preguntá cómo se hace, con si + el verbo en la forma correcta.",Come si ___ un file? (archiviare),archivia,,,,,
36,s:r25-01c:c,cloze,"No sabés nada de computadoras: preguntá cómo se hace, con si + el verbo en la forma correcta.",Come si ___ il testo? (evidenziare),evidenzia,,,,,
36,s:r25-01c:d,cloze,"No sabés nada de computadoras: preguntá cómo se hace, con si + el verbo en la forma correcta.",Come si ___ una cartella? (scaricare),scarica,,,,,
36,s:r26-01b:a,translate,Reemplazá la pasiva por el si pasivante.,Domani il pacco verrà spedito.,Domani si spedirà il pacco.,Domani il pacco si spedirà. | Il pacco si spedirà domani.,,,,
36,s:r26-01b:b,translate,Reemplazá la pasiva por el si pasivante.,Di solito il formaggio viene mangiato prima del dolce.,Di solito il formaggio si mangia prima del dolce.,Di solito si mangia il formaggio prima del dolce.,,,,
36,s:r26-01b:c,translate,Reemplazá la pasiva por el si pasivante.,La città bombardata è stata abbandonata.,Si è abbandonata la città bombardata.,La città bombardata si è abbandonata.,,,,
36,s:r26-01b:d,translate,Reemplazá la pasiva por el si pasivante.,Il prezzo non è stato preso in considerazione.,Non si è preso in considerazione il prezzo.,Il prezzo non si è preso in considerazione.,,,,
